,movie_title,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,genres,duration,facenumber_in_poster,country,title_year,budget,gross,imdb_score,Finance_ratio,Financial_Label,IMDb_Label,numeric_country,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller
639,Seeking a Friend for the End of the World ,386,63,456,7000,481,353,680,172,25000,Adventure|Comedy|Drama|Romance|Sci-Fi,101,2,31,2012,10000000,6619173,6.7,0.6619173,Flop,CLASS-3,31,0,1,1,1,0,0,0,0,1,0,1,0,0,0
640,The Collection ,398,87,115,1000,359,581,479,444,14000,Action|Horror|Thriller,82,0,31,2012,10000000,6842058,6.1,0.6842058000000001,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,0,0,1,0,1
641,Atlas Shrugged II: The Strike ,311,60,412,823,210,759,250,699,0,Drama|Mystery|Sci-Fi,111,0,31,2012,10000000,3333823,5.5,0.33338229999999996,Flop,CLASS-2,31,0,0,1,0,0,1,0,0,0,0,1,0,0,0
642,The Iceman ,47,34,89,11000,324,11000,683,683,20000,Biography|Crime|Drama,106,1,31,2012,10000000,1939441,6.9,0.1939441,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,1,0
643,Amour ,422,0,191,678,251,432,358,319,33000,Drama|Romance,127,1,9,2012,8900000,225377,7.9,0.025323257999999998,Flop,CLASS-4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
644,Jab Tak Hai Jaan ,671,147,440,8000,403,3000,831,1000,12000,Drama|Romance,176,4,16,2012,7217600,3047539,6.9,0.42223717,Flop,CLASS-3,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0
645,Magic Mike ,602,0,80,17000,23,15000,530,11000,54000,Comedy|Drama,110,1,31,2012,7000000,113709992,6.1,16.24428457,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
646,Skyfall ,560,0,9,883,296,563,699,393,80000,Action|Adventure|Thriller,143,0,30,2012,200000000,304360277,7.8,1.521801385,Hit,CLASS-4,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1
647,House at the End of the Street ,405,13,222,34000,554,924,288,261,10000,Drama|Horror|Thriller,101,1,3,2012,6900000,31607598,5.6,4.580811304,BlockBaster,CLASS-2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1
648,The Words ,78,49,193,24000,96,14000,604,10000,21000,Drama|Mystery|Romance|Thriller,102,1,31,2012,6000000,11434867,7.1,1.905811167,Super Hit,CLASS-3,31,0,0,0,1,0,1,0,0,0,0,1,0,0,1
649,Casa de mi Padre ,411,4,497,8000,11,806,496,546,9000,Comedy|Western,84,1,31,2012,6000000,5895238,5.5,0.9825396670000001,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650,Deadfall ,588,24,81,16000,562,10000,752,874,0,Crime|Drama|Thriller,95,1,31,2012,12000000,65804,6.3,0.005483666999999999,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
651,Bachelorette ,383,21,278,4000,9,3000,40,416,0,Comedy|Romance,87,3,31,2012,3000000,418268,5.3,0.139422667,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
652,Tim and Eric's Billion Dollar Movie ,621,78,338,536,752,317,90,197,0,Comedy,93,3,31,2012,3000000,200803,5.3,0.066934333,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653,2016: Obama's America ,168,67,40,871,758,118,209,67,0,Documentary,87,0,31,2012,2500000,33349949,5.1,13.3399796,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Robot & Frank ,249,14,165,902,380,291,32,215,13000,Comedy|Crime|Drama|Sci-Fi,89,3,31,2012,2500000,3325638,7.1,1.3302551999999999,Hit,CLASS-3,31,0,0,1,0,0,0,0,0,1,1,1,0,0,0
655,The Lords of Salem ,529,0,447,1000,201,725,549,721,15000,Drama|Fantasy|Horror|Thriller,101,1,31,2012,2500000,1163508,5.1,0.4654032,Flop,CLASS-2,31,0,0,0,0,0,0,1,0,0,0,1,1,0,1
656,Jack Reacher ,106,188,476,10000,617,3000,191,1000,38000,Action|Crime|Mystery|Thriller,130,2,31,2012,60000000,80033643,7.0,1.33389405,Hit,CLASS-3,31,1,0,0,0,0,1,0,0,0,1,0,0,0,1
657,Eddie: The Sleepwalking Cannibal ,68,5,452,413,711,197,286,98,932,Comedy|Horror,83,0,3,2012,1500000,1521,5.7,0.0010140000000000001,Flop,CLASS-2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
658,Filly Brown ,673,8,371,2000,339,245,407,183,0,Drama|Music,80,1,31,2012,427000,2833383,5.7,6.6355573770000005,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659,Blue Like Jazz ,599,14,207,1000,485,330,244,274,0,Comedy|Drama,108,0,31,2012,1200000,594904,6.0,0.49575333299999996,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
660,Chernobyl Diaries ,74,18,227,1000,307,466,404,300,24000,Horror|Mystery|Sci-Fi|Thriller,86,0,31,2012,1000000,18112929,5.0,18.112929,BlockBaster,CLASS-1,31,0,0,1,0,0,1,0,0,0,0,0,1,0,1
661,The Devil Inside ,664,19,160,403,159,169,106,128,12000,Horror,83,0,31,2012,1000000,53245055,4.2,53.24505500000001,BlockBaster,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0
662,The Sessions ,57,20,494,422,5,374,668,365,11000,Biography|Comedy|Drama|Romance,95,3,31,2012,1000000,5997134,7.2,5.997134,BlockBaster,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,1,0,1,0
663,The Act of Killing ,343,50,33,3,297,3,776,0,20000,Biography|Crime|Documentary|History,96,1,30,2012,1000000,484221,8.2,0.484221,Flop,CLASS-4,30,0,0,0,0,0,0,0,0,0,1,0,0,1,0
664,Hardflip ,318,74,331,260000,594,984,658,891,706,Action|Drama,112,3,31,2012,1000000,96734,5.6,0.096734,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0
665,Pirates of the Caribbean: On Stranger Tides ,526,252,248,40000,645,11000,762,1000,58000,Action|Adventure|Fantasy,136,4,31,2011,250000000,241063875,6.7,0.9642555,Flop,CLASS-3,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0
666,Cars 2 ,305,487,238,1000,706,919,227,776,10000,Adventure|Animation|Comedy|Family|Sport,106,0,31,2011,200000000,191450875,6.3,0.957254375,Flop,CLASS-2,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
667,Green Lantern ,407,258,425,16000,702,368,781,326,24000,Action|Adventure|Sci-Fi,123,2,31,2011,200000000,116593191,5.6,0.582965955,Flop,CLASS-2,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
668,Transformers: Dark of the Moon ,418,0,174,894,445,829,454,581,46000,Action|Adventure|Sci-Fi,154,2,31,2011,195000000,352358779,6.3,1.806968097,Super Hit,CLASS-2,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
669,Hugo ,409,17000,87,17000,152,16000,659,1000,42000,Adventure|Drama|Family|Mystery,126,0,31,2011,170000000,73820094,7.5,0.434235847,Flop,CLASS-3,31,0,1,0,0,0,1,0,1,0,0,1,0,0,0
670,X-Men: First Class ,414,905,222,34000,512,13000,601,1000,54000,Action|Adventure|Sci-Fi,132,3,31,2011,160000000,146405371,7.8,0.9150335690000001,Flop,CLASS-4,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
671,Thor ,360,0,90,26000,539,20000,52,12000,63000,Action|Adventure|Fantasy,115,1,31,2011,150000000,181015141,7.0,1.206767607,Average,CLASS-3,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0
672,Kung Fu Panda 2 ,279,90,29,11000,272,10000,563,15,20000,Action|Adventure|Animation|Comedy|Family,90,0,31,2011,150000000,165230261,7.3,1.101535073,Average,CLASS-3,31,1,1,0,0,1,0,0,1,1,0,0,0,0,0
673,Mars Needs Moms ,582,25,148,921,178,562,806,433,0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,88,0,31,2011,150000000,21379315,5.4,0.142528767,Flop,CLASS-2,31,1,1,1,0,1,0,0,1,1,0,0,0,0,0
674,Mission: Impossible - Ghost Protocol ,70,663,476,10000,345,10000,554,690,35000,Action|Adventure|Thriller,133,3,31,2011,145000000,209364921,7.4,1.443896007,Hit,CLASS-3,31,1,1,0,0,0,0,0,0,0,0,0,0,0,1
675,Captain America: The First Avenger ,292,394,89,11000,214,3000,306,2000,46000,Action|Adventure|Sci-Fi,124,0,31,2011,140000000,176636816,6.9,1.261691543,Hit,CLASS-3,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
676,Happy Feet 2 ,213,750,413,49000,95,11000,162,988,0,Animation|Comedy|Family|Musical,100,0,0,2011,135000000,63992328,5.9,0.474017244,Flop,CLASS-2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
677,Rango ,222,563,248,40000,595,1000,766,939,26000,Adventure|Animation|Comedy|Family|Western,107,0,31,2011,135000000,123207194,7.2,0.912645881,Flop,CLASS-3,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
678,Puss in Boots ,98,50,427,4000,169,442,30,397,16000,Action|Adventure|Animation|Comedy|Family|Fantasy,90,0,31,2011,130000000,149234747,6.7,1.147959592,Average,CLASS-3,31,1,1,0,0,1,0,1,1,1,0,0,0,0,0
679,The Adventures of Tintin ,603,14000,474,2000,467,871,812,845,44000,Action|Adventure|Family|Mystery,107,1,31,2011,135000000,77564037,7.4,0.574548422,Flop,CLASS-3,31,1,1,0,0,0,1,0,1,0,0,0,0,0,0
680,Fast Five ,350,681,389,23000,744,14000,220,12000,54000,Action|Crime|Thriller,132,3,31,2011,125000000,209805005,7.3,1.67844004,Hit,CLASS-3,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
681,Sherlock Holmes: A Game of Shadows ,229,0,410,21000,230,979,622,154,39000,Action|Adventure|Crime|Mystery|Thriller,129,2,31,2011,125000000,186830669,7.5,1.4946453519999998,Hit,CLASS-3,31,1,1,0,0,0,1,0,0,0,1,0,0,0,1
682,The Green Hornet ,431,1000,95,11000,729,1000,132,741,14000,Action|Comedy|Crime|Sci-Fi|Thriller,119,0,31,2011,120000000,98780042,5.8,0.8231670170000001,Flop,CLASS-2,31,1,0,1,0,0,0,0,0,1,1,0,0,0,1
683,The Smurfs ,509,67,310,383,715,113,506,111,31000,Adventure|Animation|Comedy|Family|Fantasy,103,3,31,2011,110000000,142614158,5.5,1.296492345,Hit,CLASS-2,31,0,1,0,0,1,0,1,1,1,0,0,0,0,0
684,Real Steel ,580,189,186,20000,732,929,599,544,36000,Action|Drama|Sci-Fi|Sport,127,1,31,2011,110000000,85463309,7.1,0.7769391729999999,Flop,CLASS-3,31,1,0,1,0,0,0,0,0,0,0,1,0,0,0
685,The Flowers of War ,672,611,94,23000,545,196,748,28,13000,Drama|History|Romance|War,146,2,5,2011,94000000,9213,7.6,9.8e-05,Flop,CLASS-4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
686,Rise of the Planet of the Apes ,554,81,201,11000,194,1000,822,779,47000,Action|Drama|Sci-Fi|Thriller,105,0,31,2011,93000000,176740650,7.6,1.900437097,Super Hit,CLASS-4,31,1,0,1,0,0,0,0,0,0,0,1,0,0,1
687,The Girl with the Dragon Tattoo ,143,21000,414,18000,281,1000,389,585,54000,Crime|Drama|Mystery|Thriller,158,1,31,2011,90000000,102515793,7.8,1.139064367,Average,CLASS-4,31,0,0,0,0,0,1,0,0,0,1,1,0,0,1
688,Rio ,88,107,31,11000,748,560,845,350,19000,Adventure|Animation|Comedy|Family|Musical,96,0,31,2011,90000000,143618384,7.0,1.5957598219999998,Hit,CLASS-3,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
689,The Three Musketeers ,484,545,350,14000,453,8000,612,5000,19000,Action|Adventure|Romance,110,8,11,2011,75000000,20315324,5.8,0.270870987,Flop,CLASS-2,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0
690,Tower Heist ,76,420,328,2000,270,906,418,535,0,Action|Comedy|Crime,104,5,31,2011,75000000,78009155,6.2,1.040122067,Average,CLASS-2,31,1,0,0,0,0,0,0,0,1,1,0,0,0,0
691,Arthur Christmas ,564,6,231,1000,306,579,555,561,0,Adventure|Animation|Comedy|Family|Fantasy,97,1,30,2011,100000000,46440491,7.1,0.46440491,Flop,CLASS-3,30,0,1,0,0,1,0,1,1,1,0,0,0,0,0
692,The Hangover Part II ,632,480,61,14000,493,670,567,461,56000,Comedy,102,0,31,2011,80000000,254455986,6.5,3.180699825,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
693,Alvin and the Chipmunks: Chipwrecked ,443,31,26,1000,348,1000,475,733,0,Adventure|Animation|Comedy|Family|Fantasy|Music,87,0,31,2011,75000000,133103929,4.4,1.774719053,Super Hit,CLASS-1,31,0,1,0,0,1,0,1,1,1,0,0,0,0,0
694,Just Go with It ,165,221,1,11000,66,3000,458,503,19000,Comedy|Romance,117,1,31,2011,80000000,103028109,6.4,1.287851363,Hit,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
695,Zookeeper ,199,153,419,3000,444,1000,587,269,0,Comedy|Family|Romance,102,1,31,2011,80000000,80360866,5.2,1.004510825,Average,CLASS-2,31,0,0,0,1,0,0,0,1,1,0,0,0,0,0
696,Jack and Jill ,165,221,7,14000,8,11000,797,553,0,Comedy,91,2,31,2011,79000000,74158157,3.4,0.9387108479999999,Flop,CLASS-1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
697,Immortals ,610,763,185,15000,182,1000,770,222,30000,Action|Drama|Fantasy|Romance,110,1,31,2011,75000000,83503161,6.1,1.11337548,Average,CLASS-2,31,1,0,0,1,0,0,1,0,0,0,1,0,0,0
698,Sucker Punch ,675,0,250,4000,3,2000,729,826,42000,Action|Fantasy,128,4,31,2011,82000000,36381716,6.1,0.443679463,Flop,CLASS-2,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0
699,Battle Los Angeles ,327,473,370,833,353,697,656,464,25000,Action|Sci-Fi,116,0,31,2011,70000000,83552429,5.8,1.193606129,Average,CLASS-2,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0
700,War Horse ,603,14000,224,25000,74,19000,228,979,28000,Drama|War,146,1,31,2011,66000000,79883359,7.2,1.210353924,Average,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
701,The Dilemma ,548,2000,80,17000,162,1000,141,244,0,Comedy|Drama,111,2,31,2011,70000000,48430355,5.3,0.691862214,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
702,Killer Elite ,204,5,209,26000,615,22000,77,748,17000,Action|Crime|Thriller,116,2,30,2011,35000000,25093607,6.5,0.7169601999999999,Flop,CLASS-2,30,1,0,0,0,0,0,0,0,0,1,0,0,0,1
703,Hall Pass ,67,101,217,966,433,919,765,681,10000,Comedy|Romance,111,3,31,2011,36000000,45045037,5.9,1.251251028,Hit,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
704,Hop ,622,25,168,989,238,664,142,439,0,Adventure|Animation|Comedy|Family|Fantasy,95,0,31,2011,63000000,108012170,5.5,1.714478889,Hit,CLASS-2,31,0,1,0,0,1,0,1,1,1,0,0,0,0,0
705,Contagion ,602,0,323,13000,532,240,299,175,42000,Drama|Thriller,106,4,31,2011,60000000,75638743,6.6,1.260645717,Hit,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1
706,Priest ,570,124,258,865,17,441,327,77,20000,Action|Fantasy|Horror|Sci-Fi|Thriller,87,0,31,2011,60000000,29136626,5.7,0.48561043299999995,Flop,CLASS-2,31,1,0,1,0,0,0,1,0,0,0,0,1,0,1
707,Ghost Rider: Spirit of Vengeance ,402,83,367,12000,682,1000,155,1000,18000,Action|Fantasy|Thriller,96,1,31,2011,57000000,51774002,4.3,0.908315825,Flop,CLASS-1,31,1,0,0,0,0,0,1,0,0,0,0,0,0,1
708,Mr. Popper's Penguins ,406,70,309,1000,566,549,634,497,14000,Comedy|Family|Fantasy,94,1,31,2011,55000000,68218041,6.0,1.240328018,Average,CLASS-2,31,0,0,0,0,0,0,1,1,1,0,0,0,0,0
709,The Change-Up ,140,71,425,16000,562,10000,573,634,13000,Comedy|Fantasy,118,2,31,2011,52000000,37035845,6.4,0.712227788,Flop,CLASS-2,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0
710,The Adjustment Bureau ,214,53,323,13000,514,963,402,593,36000,Romance|Sci-Fi|Thriller,106,2,31,2011,50200000,62453315,7.1,1.24408994,Average,CLASS-3,31,0,0,1,1,0,0,0,0,0,0,0,0,0,1
711,Super 8 ,246,14000,239,1000,1,560,852,417,37000,Mystery|Sci-Fi|Thriller,112,0,31,2011,50000000,126975169,7.1,2.53950338,BlockBaster,CLASS-3,31,0,0,1,0,0,1,0,0,0,0,0,0,0,1
712,"Crazy, Stupid, Love. ",220,43,423,33000,249,15000,771,7000,44000,Comedy|Drama|Romance,118,7,31,2011,50000000,84244877,7.4,1.68489754,Hit,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
713,Moneyball ,61,152,396,22000,623,18000,97,11000,27000,Biography|Drama|Sport,133,1,31,2011,50000000,75605492,7.6,1.51210984,Hit,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
714,I Am Number Four ,120,154,13,15000,247,348,667,144,27000,Action|Adventure|Sci-Fi|Thriller,109,1,31,2011,60000000,55092830,6.1,0.9182138329999999,Flop,CLASS-2,31,1,1,1,0,0,0,0,0,0,0,0,0,0,1
715,Your Highness ,146,234,361,20000,763,11000,340,11000,18000,Adventure|Comedy|Fantasy,102,3,31,2011,49900000,21557240,5.6,0.43200881799999996,Flop,CLASS-2,31,0,1,0,0,0,0,1,0,1,0,0,0,0,0
716,Dream House ,287,260,359,6000,283,694,723,692,0,Drama|Mystery|Thriller,84,0,31,2011,55000000,21283440,6.0,0.386971636,Flop,CLASS-2,31,0,0,0,0,0,1,0,0,0,0,1,0,0,1
717,Drive Angry ,475,71,367,12000,83,2000,445,982,15000,Action|Fantasy|Thriller,104,1,31,2011,50000000,10706786,5.5,0.21413572,Flop,CLASS-2,31,1,0,0,0,0,0,1,0,0,0,0,0,0,1
718,The Muppets ,251,33,48,970,252,91,773,84,26000,Adventure|Comedy|Family|Musical,103,3,31,2011,45000000,88625922,7.1,1.969464933,Super Hit,CLASS-3,31,0,1,0,0,0,0,0,1,1,0,0,0,0,0
719,Johnny English Reborn ,469,32,112,219,716,141,802,104,17000,Action|Adventure|Comedy|Crime,101,1,31,2011,45000000,8129455,6.3,0.18065455600000002,Flop,CLASS-2,31,1,1,0,0,0,0,0,0,1,1,0,0,0,0
720,The Mechanic ,583,165,209,26000,731,956,571,350,16000,Action|Crime|Thriller,93,0,31,2011,40000000,29113588,6.6,0.7278397,Flop,CLASS-3,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
721,Red Riding Hood ,89,308,170,10000,83,2000,833,913,20000,Fantasy|Horror|Mystery|Thriller,100,2,31,2011,42000000,37652565,5.4,0.896489643,Flop,CLASS-2,31,0,0,0,0,0,1,1,0,0,0,0,1,0,1
722,The Big Year ,144,64,240,734,416,574,383,296,11000,Comedy,100,0,31,2011,41000000,7204138,6.2,0.175710683,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
723,The Lincoln Lawyer ,71,65,329,11000,477,980,264,638,25000,Crime|Drama|Thriller,118,1,31,2011,40000000,57981889,7.3,1.449547225,Hit,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
724,Unknown ,270,174,296,14000,269,903,5,767,29000,Action|Mystery|Thriller,113,3,30,2011,30000000,61094903,6.9,2.036496767,BlockBaster,CLASS-3,30,1,0,0,0,0,1,0,0,0,0,0,0,0,1
725,Paul ,224,99,55,176,544,61,365,57,42000,Adventure|Comedy|Sci-Fi,109,0,31,2011,40000000,37371385,7.0,0.934284625,Flop,CLASS-3,31,0,1,1,0,0,0,0,0,1,0,0,0,0,0
726,Scream 4 ,661,0,21,2000,14,741,747,687,26000,Horror|Mystery,111,0,31,2011,40000000,38176892,6.2,0.9544223,Flop,CLASS-2,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0
727,Final Destination 5 ,600,77,151,703,316,682,164,495,20000,Horror,92,0,31,2011,40000000,42575718,5.9,1.06439295,Average,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728,Extremely Loud & Incredibly Close ,590,335,477,15000,705,467,763,64,39000,Adventure|Drama|Mystery,129,1,31,2011,40000000,31836745,6.9,0.795918625,Flop,CLASS-3,31,0,1,0,0,0,1,0,0,0,0,1,0,0,0
729,Colombiana ,471,118,251,877,118,738,367,674,15000,Action|Crime|Drama|Thriller,112,0,9,2011,40000000,36665854,6.4,0.91664635,Flop,CLASS-2,9,1,0,0,0,0,0,0,0,0,1,1,0,0,1
730,Water for Elephants ,198,508,411,21000,151,11000,339,1000,33000,Drama|Romance,120,1,31,2011,38000000,58700247,6.9,1.5447433419999999,Hit,CLASS-3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
731,Dolphin Tale ,93,188,355,11000,518,680,304,631,0,Drama|Family,113,5,31,2011,37000000,72279690,6.9,1.953505135,Super Hit,CLASS-3,31,0,0,0,0,0,0,0,1,0,0,1,0,0,0
732,The Rite ,436,101,32,12000,165,3000,801,2000,23000,Drama|Horror|Mystery|Thriller,114,1,31,2011,37000000,33037754,6.0,0.89291227,Flop,CLASS-2,31,0,0,0,0,0,1,0,0,0,0,1,1,0,1
733,There Be Dragons ,545,596,251,877,222,794,487,785,2000,Biography|Drama|War,102,0,27,2011,36000000,1068392,5.9,0.029677556,Flop,CLASS-2,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
734,Horrible Bosses ,575,91,274,18000,450,464,665,64,31000,Comedy|Crime,106,5,31,2011,35000000,117528646,6.9,3.3579613139999998,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0
735,Friends with Benefits ,663,87,349,15000,389,3000,522,923,41000,Comedy|Romance,109,2,31,2011,35000000,55802754,6.6,1.5943644,Hit,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
736,In Time ,25,487,322,20000,562,10000,432,3000,52000,Action|Sci-Fi|Thriller,109,2,31,2011,40000000,37553932,6.7,0.9388483,Flop,CLASS-3,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1
737,Something Borrowed ,389,42,36,969,690,826,462,196,13000,Comedy|Drama|Romance,112,4,31,2011,35000000,39026186,5.9,1.115033886,Average,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
738,J. Edgar ,113,16000,291,29000,538,6000,433,363,16000,Biography|Crime|Drama,137,0,31,2011,35000000,37304950,6.6,1.065855714,Average,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,1,0
739,Abduction ,315,309,272,327,75,73,672,63,13000,Action|Mystery|Thriller,106,1,31,2011,35000000,28064226,5.0,0.801835029,Flop,CLASS-1,31,1,0,0,0,0,1,0,0,0,0,0,0,0,1
740,The Tree of Life ,614,0,60,11000,736,1000,260,687,39000,Drama|Fantasy,139,0,31,2011,32000000,13303319,6.7,0.41572871899999997,Flop,CLASS-3,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0
741,The Darkest Hour ,97,21,332,614,741,150,185,48,0,Action|Adventure|Horror|Sci-Fi|Thriller,89,0,31,2011,30000000,21426805,4.9,0.714226833,Flop,CLASS-1,31,1,1,1,0,0,0,0,0,0,0,0,1,0,1
742,Bridesmaids ,476,176,325,722,749,655,767,460,27000,Comedy|Romance,131,6,31,2011,32500000,169076745,6.8,5.202361385,BlockBaster,CLASS-3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
743,"Big Mommas: Like Father, Like Son ",317,14,62,918,730,845,638,534,0,Action|Comedy|Crime,113,2,31,2011,32000000,37911876,4.4,1.184746125,Average,CLASS-1,31,1,0,0,0,0,0,0,0,1,1,0,0,0,0
744,Source Code ,176,0,199,15000,126,491,707,355,56000,Mystery|Sci-Fi|Thriller,93,3,31,2011,32000000,54696902,7.5,1.709278188,Hit,CLASS-3,31,0,0,1,0,0,1,0,0,0,0,0,0,0,1
745,Midnight in Paris ,668,11000,282,617,62,204,594,183,78000,Comedy|Fantasy|Romance,94,1,27,2011,17000000,56816662,7.7,3.342156588,BlockBaster,CLASS-4,27,0,0,0,1,0,0,1,0,1,0,0,0,0,0
746,Hanna ,294,456,228,157,742,33,396,21,38000,Action|Drama|Thriller,111,0,31,2011,30000000,40247512,6.8,1.341583733,Hit,CLASS-3,31,1,0,0,0,0,0,0,0,0,0,1,0,0,1
747,Larry Crowne ,637,15000,477,15000,613,839,657,392,0,Comedy|Drama|Romance,98,0,31,2011,30000000,35565975,6.1,1.1855325,Average,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
748,Winnie the Pooh ,592,15,107,759,618,73,313,69,0,Adventure|Animation|Comedy|Family|Musical,63,0,31,2011,30000000,26687172,7.3,0.8895724,Flop,CLASS-3,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
749,Sanctum ,18,24,189,2000,603,942,674,653,11000,Adventure|Drama|Thriller,108,0,31,2011,30000000,23070045,5.9,0.7690015,Flop,CLASS-2,31,0,1,0,0,0,0,0,0,0,0,1,0,0,1
750,Fright Night ,118,44,176,596,602,343,721,133,23000,Comedy|Horror,106,1,31,2011,30000000,18298649,6.4,0.6099549670000001,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0
751,Hoodwinked Too! Hood vs. Evil ,438,6,26,1000,580,857,140,843,0,Animation|Comedy|Family,86,0,31,2011,30000000,10134754,4.8,0.33782513299999994,Flop,CLASS-1,31,0,0,0,0,1,0,0,1,1,0,0,0,0,0
752,1911 ,384,0,52,974,355,643,356,187,0,Action|Adventure|Drama|History|War,121,0,5,2011,18000000,127437,6.0,0.007079833000000001,Flop,CLASS-2,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0
753,Machine Gun Preacher ,395,395,173,18000,468,1000,441,313,21000,Action|Biography|Crime|Drama,129,1,31,2011,30000000,537580,6.8,0.017919333,Flop,CLASS-3,31,1,0,0,0,0,0,0,0,0,1,1,0,1,0
754,30 Minutes or Less ,552,181,47,731,211,579,269,459,0,Action|Comedy|Crime,83,3,11,2011,28000000,37053924,6.1,1.323354429,Hit,CLASS-2,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0
755,Anonymous ,544,776,490,898,358,584,650,358,15000,Drama|History|Thriller,130,3,30,2011,30000000,4463292,6.9,0.1487764,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1
756,Spy Kids: All the Time in the World in 4D ,534,0,15,2000,357,734,184,640,0,Action|Adventure|Comedy|Family|Sci-Fi,89,5,31,2011,27000000,38536376,3.6,1.427273185,Hit,CLASS-1,31,1,1,1,0,0,0,0,1,1,0,0,0,0,0
757,New Year's Eve ,202,0,409,22000,167,988,742,307,20000,Comedy|Romance,113,15,31,2011,56000000,54540525,5.7,0.9739379459999999,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
